Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1988,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1987,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1986,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1985,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
0xe91ef255f5350d6e4ce5c23fb5618245ddc2975b2203e15c74a467ecfa535951,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0x0b5bb7eb520bb1ae3435b6d9a3e77b9a98918ab0,1984,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.49,Minting,None
0xb6519351676956d458ed933ad99157967fa9f5974411edde177e471c854ecbd0,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0xef46a9851de5b9ccb7289cdb81f56cbaadbf41f9,1983,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xb6519351676956d458ed933ad99157967fa9f5974411edde177e471c854ecbd0,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0xef46a9851de5b9ccb7289cdb81f56cbaadbf41f9,1982,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xb6519351676956d458ed933ad99157967fa9f5974411edde177e471c854ecbd0,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0xef46a9851de5b9ccb7289cdb81f56cbaadbf41f9,1981,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xb6519351676956d458ed933ad99157967fa9f5974411edde177e471c854ecbd0,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0xef46a9851de5b9ccb7289cdb81f56cbaadbf41f9,1980,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xb6519351676956d458ed933ad99157967fa9f5974411edde177e471c854ecbd0,Mint,2021-07-25 16:29:28,Black Hole: 0x000…000,0xef46a9851de5b9ccb7289cdb81f56cbaadbf41f9,1979,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
