Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0x140e7ef0e3bd66fe449e542458cd426d7e5e26af105eb65310c8805fdf189b5c,Buy,2021-10-20 14:47:00,Black Hole: 0x000…000,0x88fa0201517be378eb29ed7ddcde2e2a80f43c80,3151,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x4748e2e84a602d86ab5382e31f15e87be7d2ac72e4a055f703c49e038063d877,Atomic Match_,2021-10-20 14:46:19,0xf653cfa85eacd26ad8b9ecabbfadee52e8d9fa72,0xc0aeb2d7720f4bfc6f6eb313d1380402f1703d56,887,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.0619,Trading,Opensea
0x9d4993f8be864709685380718049a52224dfd3aee9c6de8d4f80f5202d54fe40,Transfer From,2021-10-20 14:46:19,0x23c99ee6d5e83ef904146d24a6f39b830089f338,0x2d92071196d61b7060aa07027aea02f7db5c65f0,2263,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.0,Transfer,None
0x3a38d92990bc62e884a9038010fe4e7b059ddf94affe038f5ede8685464bc3f4,Atomic Match_,2021-10-20 14:45:50,0xf653cfa85eacd26ad8b9ecabbfadee52e8d9fa72,0xa295a7d29fd19e51a63a94ab6041fb8bd8ef92ff,1540,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,0.0619,Trading,Opensea
0x7c7d02d8cd2fde97421f2b274860e45633c09ccfd0ffa744481d2c59a430e364,Buy,2021-10-20 14:45:50,Black Hole: 0x000…000,0xa053dbafba05e307a7bddede09c7feb235dc34b1,3150,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x7c7d02d8cd2fde97421f2b274860e45633c09ccfd0ffa744481d2c59a430e364,Buy,2021-10-20 14:45:50,Black Hole: 0x000…000,0xa053dbafba05e307a7bddede09c7feb235dc34b1,3149,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x7c7d02d8cd2fde97421f2b274860e45633c09ccfd0ffa744481d2c59a430e364,Buy,2021-10-20 14:45:50,Black Hole: 0x000…000,0xa053dbafba05e307a7bddede09c7feb235dc34b1,3148,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x479503c71f876592946b1f406eff7aea9c3c1d610ee58cfebdf0a982e59ca884,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x18cffe602a07d08d1a701162b395e32a226f39f5,3147,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x479503c71f876592946b1f406eff7aea9c3c1d610ee58cfebdf0a982e59ca884,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x18cffe602a07d08d1a701162b395e32a226f39f5,3146,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0x479503c71f876592946b1f406eff7aea9c3c1d610ee58cfebdf0a982e59ca884,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x18cffe602a07d08d1a701162b395e32a226f39f5,3145,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xa0d9b98cc2f34b49ade85fbabe5d8301d2ac2fc4b7ff6c20b2784203353d7b6e,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x3643f3b8ebc10329577a25ea50142408f38daeff,3144,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xa0d9b98cc2f34b49ade85fbabe5d8301d2ac2fc4b7ff6c20b2784203353d7b6e,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x3643f3b8ebc10329577a25ea50142408f38daeff,3143,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xa0d9b98cc2f34b49ade85fbabe5d8301d2ac2fc4b7ff6c20b2784203353d7b6e,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x3643f3b8ebc10329577a25ea50142408f38daeff,3142,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xf08b7adb4d55664b9bd211d7120eb5a39a77820cd207d57e24b39f10749cd776,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x157dfd3845cfaa62314cd98c563812696dd08ba0,3141,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.1,Minting,None
0xf08b7adb4d55664b9bd211d7120eb5a39a77820cd207d57e24b39f10749cd776,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0x157dfd3845cfaa62314cd98c563812696dd08ba0,3140,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.1,Minting,None
0xdfdba98cafc1a77b1e56f3686d46656a2dd6c352dc15b651039d8b9e5f79a829,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0xa7701e136c14ddeec170ec9737872b2886571d49,3139,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xdfdba98cafc1a77b1e56f3686d46656a2dd6c352dc15b651039d8b9e5f79a829,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0xa7701e136c14ddeec170ec9737872b2886571d49,3138,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xdfdba98cafc1a77b1e56f3686d46656a2dd6c352dc15b651039d8b9e5f79a829,Buy,2021-10-20 14:45:17,Black Hole: 0x000…000,0xa7701e136c14ddeec170ec9737872b2886571d49,3137,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xf81a279f87e3fd74368f3eece4a9dc03c6a5220031d451622815bf7e000bf59f,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xa74e4eacba8c73fd212ac24d55288ffc9cad3ea3,3136,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
0xf81a279f87e3fd74368f3eece4a9dc03c6a5220031d451622815bf7e000bf59f,Buy,2021-10-20 14:44:40,Black Hole: 0x000…000,0xa74e4eacba8c73fd212ac24d55288ffc9cad3ea3,3135,0xCE82D65314502CE39472a2442D4a2cbC4Cb9F293,0.15,Minting,None
