Txn Hash,Method,Timestamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0x41fd7dc7c15801558cd3eca76c47884a8260dfb0445f2243f8045317fa27a845,Atomic Match_,2022-05-19 0:31,0x87a755b75abb920d2c28fa10eab613580db07ca3,0xc5cebe0f3b5be2a065f2ff51676e7313286e7cd9,6521,0x7f268357A8c2552623316e2562D90e642bB538E5,0.0499,Transfer,None
0x5832260720d831667619bb9019a3c0b61799d784d584116562c5135eb8d6e2b0,Atomic Match_,2022-05-19 0:29,0xcde9774d008ffc6b92beffbb3f1b89fa9601296a,*nowa-channel.eth,2448,0x7f268357A8c2552623316e2562D90e642bB538E5,0.04,Transfer,None
0x38aa866f43f633ce76ec0b82f1dfecbe9e2f90a8cd938491ec9a19ea009e232b,Atomic Match_,2022-05-19 0:26,0xcde9774d008ffc6b92beffbb3f1b89fa9601296a,ktakuya.eth,11537,0x7f268357A8c2552623316e2562D90e642bB538E5,0.03,Transfer,None
0x1a6947bf15c675f1eca7f6b1fc75f1e0a4774d4334e8018da636107a4335abbc,Atomic Match_,2022-05-19 0:25,0xcde9774d008ffc6b92beffbb3f1b89fa9601296a,upman.eth,2195,0x7f268357A8c2552623316e2562D90e642bB538E5,0.035,Transfer,None
0x6cd82b5e8918513fc40d1e5c0561e18009a55786d6f62a81003337f0b3e9f7e0,Transfer From,2022-05-19 0:24,0x99b5f5adab46ecd6b942a45097397408e8a05ae5,udon448.eth,9222,0x845a007D9f283614f403A24E3eB3455f720559ca,0.0,Transfer,None
0x452b6e0a7b16d18432f80dbb4a856c7473ad562d3aa2fe3db6424be9f3aad64d,Transfer From,2022-05-19 0:22,0x3c1ddd393857fe177a1208840217b3acdf94a549,udon448.eth,8844,0x845a007D9f283614f403A24E3eB3455f720559ca,0.0,Transfer,None
0x47a3b6652f8e5453e22a374db41f96d8a5870db1dcf15fdfe24da20c1a3ad0c4,Atomic Match_,2022-05-19 0:16,0xc809693c003ecab2c4d72367c4ab6402c3addbd7,0xf144c56b0fdc70cdb48a4d4bbb12547496b4ec01,16620,0x7f268357A8c2552623316e2562D90e642bB538E5,0.024,Transfer,None
0x0bb07549475c933bb3fbaedde35be9d4f212cb7b21c58eff903f2468d04e387a,Atomic Match_,2022-05-19 0:12,0x31586ebad087d88e646c4a2cc88bb18de7d30c09,0x25558e1d28fdb4818c0f948af54d82fa9688c01a,19452,0x7f268357A8c2552623316e2562D90e642bB538E5,0.025,Transfer,None
0x15ea6ef04b5034a0976408bec4cba994ceb5d35b6dba504b44cb8c9c05432d49,Atomic Match_,2022-05-19 0:01,0x5a0f1f5d77a60bcf6e9875ee4c3068884130ecb8,nicoops.eth,12399,0x7f268357A8c2552623316e2562D90e642bB538E5,0.05,Transfer,None
0x6d69a1fa509313f3d62b3d0b1e264628b97d1c05505f1a7605a9c44be0e9697b,Atomic Match_,2022-05-18 23:52,0x6f73630f8644ccda97a32aedcc2e9e875fdc7069,26256.eth,3031,0x7f268357A8c2552623316e2562D90e642bB538E5,0.029,Transfer,None
0x0079fbf00a019dad40bf13c629cb099db0c3c1fac97cd930d87c93e128bb9046,Atomic Match_,2022-05-18 23:48,0xc697937945724594e506a6c1a60a089e0bab390d,0xb605735f3f1ca3daffccea0e2b30522d9b8318de,20421,0x7f268357A8c2552623316e2562D90e642bB538E5,0.025,Transfer,None
0xb499a509d9fe602ef54a59bf1664fd8fa8c54cda5c78f6c5beb6733ad73b27f7,Atomic Match_,2022-05-18 23:45,0xc697937945724594e506a6c1a60a089e0bab390d,0x1a591f32a4a8b8dcae7873e5b14b19b8429b1216,5227,0x7f268357A8c2552623316e2562D90e642bB538E5,0.024,Transfer,None
0xa87d0fe63e2b973145942956ee59253d7f50850b9a2ef92a8d8bf22960ef0fa3,Atomic Match_,2022-05-18 23:45,0xc3d8e675f8717eb19db90f8558ec2188c24bb5bc,0x15accbb2ee9c92f73b30c3bf72c39f626c4fa694,7036,0x7f268357A8c2552623316e2562D90e642bB538E5,0.07,Transfer,None
0x1fb0939ce3a35459edac15b02f484777b07fea94b8a140a65f9251626033634a,Atomic Match_,2022-05-18 23:40,0xb3056a50f317baa3974c9a7a3bb425498336f12e,byac4ever.eth,1208,0x7f268357A8c2552623316e2562D90e642bB538E5,0.025,Transfer,None
0x06533c49efbb9af2548aaad42a2528e8d4519f8c4ec792779e866bad50642060,Atomic Match_,2022-05-18 23:36,0xb3056a50f317baa3974c9a7a3bb425498336f12e,xiao5.eth,20286,0x7f268357A8c2552623316e2562D90e642bB538E5,0.0289,Transfer,None
0xf5134b08a39b7b4a1bcfbb3f81913b92dacef6ab6de5070e8a7f6458e1903da2,Transfer From,2022-05-18 23:14,0xa1822c7337edbaf5ce22cd06dbc76f55255bb6e6,0x248436a2a0db5e8cfaed6f2a4aab0f576b38f4c0,11965,0x845a007D9f283614f403A24E3eB3455f720559ca,0.0,Transfer,None
0xe2047a8e2f6e303b43fdcf0b6c0062cb95cc00daecc812f660699707b5c0a2ff,Atomic Match_,2022-05-18 23:13,0xde966ed974ca94b22814a78a0229022ba1479950,0xbd7de848d25fd81b07bef18c1febe1acb7495dc1,1403,0x7f268357A8c2552623316e2562D90e642bB538E5,0.0,Transfer,None
0xd048b0d297773f18bd56af66463a51cf0a4f3e7ac07e3bbde91f13f2b86abe8d,Atomic Match_,2022-05-18 23:12,0xc8807a341d485a95bcd4ecd979591e1ceb12c393,0xbbbf89cb082aec247fd52c6d8f985a72f7235df0,12291,0x7f268357A8c2552623316e2562D90e642bB538E5,0.028,Transfer,None
